Timestamp,Hazard_Type,Severity,Confidence,Latitude,Longitude
2026-09-06 12:09:12,Waterlogging,CRITICAL,0.93,16.180813,81.130728
2026-09-06 12:09:13,Waterlogging,CRITICAL,0.73,16.181195,81.12986
2026-09-06 12:09:15,Waterlogging,CRITICAL,0.74,16.180113,81.129503
2026-09-06 12:09:16,Waterlogging,CRITICAL,0.74,16.180238,81.130967
2026-09-06 12:09:18,Waterlogging,CRITICAL,0.78,16.181138,81.13045
2026-09-06 12:09:19,Waterlogging,CRITICAL,0.76,16.18145,81.130387
2026-09-06 12:09:20,Waterlogging,CRITICAL,0.74,16.180907,81.130614
2026-09-06 12:09:22,Waterlogging,CRITICAL,0.77,16.18169,81.130349
2026-09-06 12:11:22,Waterlogging,CRITICAL,0.74,16.180164,81.130546
2026-09-06 12:11:24,Waterlogging,CRITICAL,0.74,16.181236,81.130437
2026-09-06 12:11:25,Waterlogging,CRITICAL,0.82,16.1816,81.130602
2026-09-06 12:11:27,Waterlogging,CRITICAL,0.79,16.181084,81.13013
2026-09-06 12:11:28,Waterlogging,CRITICAL,0.80,16.181642,81.130016
2026-09-06 12:11:29,Waterlogging,CRITICAL,0.80,16.180278,81.131088
2026-09-06 12:11:31,Waterlogging,CRITICAL,0.78,16.180675,81.130556
2026-09-06 12:11:32,Waterlogging,CRITICAL,0.77,16.180594,81.130561
2026-09-06 12:11:33,Waterlogging,CRITICAL,0.86,16.181193,81.130669
2026-09-06 12:11:35,Waterlogging,CRITICAL,0.74,16.180511,81.12996
2026-09-06 12:11:36,Waterlogging,CRITICAL,0.76,16.181512,81.130607
2026-09-06 12:11:38,Waterlogging,CRITICAL,0.75,16.181061,81.130281
2026-09-06 12:11:39,Waterlogging,CRITICAL,0.88,16.180339,81.13044
2026-09-06 12:11:41,Waterlogging,CRITICAL,0.74,16.180767,81.130326
2026-09-06 12:11:42,Waterlogging,CRITICAL,0.75,16.180753,81.129748
2026-09-06 12:11:44,Waterlogging,CRITICAL,0.87,16.180226,81.130692
2026-09-06 12:11:45,Waterlogging,CRITICAL,0.84,16.180772,81.130972
2026-09-06 12:18:11,Waterlogging,CRITICAL,0.76,16.180382,81.130452
2026-09-06 12:18:12,Waterlogging,CRITICAL,0.94,16.181179,81.129829
2026-09-06 12:18:14,Waterlogging,CRITICAL,0.75,16.180717,81.130514
2026-09-06 12:18:15,Waterlogging,CRITICAL,0.76,16.181556,81.129766
2026-09-06 12:18:16,Waterlogging,CRITICAL,0.76,16.180281,81.130843
2026-09-06 12:18:18,Waterlogging,CRITICAL,0.76,16.180324,81.130288
2026-09-06 12:18:19,Waterlogging,CRITICAL,0.75,16.181013,81.129521
2026-09-06 12:18:20,Waterlogging,CRITICAL,0.75,16.180951,81.129828
2026-09-06 12:18:21,Waterlogging,CRITICAL,0.75,16.180624,81.130654
2026-09-06 12:18:23,Waterlogging,CRITICAL,0.75,16.180281,81.130111
2026-09-06 12:18:24,Waterlogging,CRITICAL,0.91,16.180874,81.131048
2026-09-06 12:18:26,Waterlogging,CRITICAL,0.87,16.180319,81.129833
2026-09-06 12:18:27,Waterlogging,CRITICAL,0.82,16.180566,81.130808
2026-09-06 12:18:29,Waterlogging,CRITICAL,0.75,16.1815,81.130141
2026-09-06 12:18:30,Waterlogging,CRITICAL,0.75,16.180698,81.129889
2026-09-06 12:18:31,Waterlogging,CRITICAL,0.75,16.180587,81.131041
2026-09-06 12:18:32,Waterlogging,CRITICAL,0.75,16.180404,81.13028
2026-09-06 12:18:34,Waterlogging,CRITICAL,0.75,16.180444,81.130981
2026-09-06 12:18:35,Waterlogging,CRITICAL,0.74,16.181425,81.129953
2026-09-06 12:18:37,Waterlogging,CRITICAL,0.74,16.18057,81.130696
2026-09-06 12:18:38,Waterlogging,CRITICAL,0.74,16.180723,81.129625
2026-09-06 12:18:39,Waterlogging,CRITICAL,0.75,16.181582,81.129639
2026-09-06 12:18:40,Waterlogging,CRITICAL,0.75,16.181276,81.129694
2026-09-06 12:18:46,Waterlogging,CRITICAL,0.75,16.180317,81.130648
2026-09-06 12:18:47,Waterlogging,CRITICAL,0.87,16.181254,81.129556
2026-09-06 12:18:48,Garbage,CRITICAL,0.92,16.181284,81.130907
2026-09-06 12:18:50,Waterlogging,CRITICAL,0.74,16.180301,81.129616
2026-09-06 12:18:53,Waterlogging,CRITICAL,0.81,16.181255,81.129711
2026-09-06 12:18:55,Waterlogging,CRITICAL,0.79,16.180457,81.130334
2026-09-06 12:18:56,Waterlogging,CRITICAL,0.77,16.181275,81.130168
2026-09-06 12:18:57,Waterlogging,CRITICAL,0.77,16.180181,81.129619
2026-09-06 12:18:59,Waterlogging,CRITICAL,0.77,16.181188,81.130961
2026-09-06 12:19:00,Waterlogging,CRITICAL,0.75,16.181244,81.130041
2026-09-06 12:19:01,Waterlogging,CRITICAL,0.75,16.181681,81.130184
2026-09-06 12:19:02,Waterlogging,CRITICAL,0.75,16.180364,81.13086
2026-09-06 12:19:04,Waterlogging,CRITICAL,0.74,16.181197,81.130465
2026-09-06 12:19:05,Waterlogging,CRITICAL,0.75,16.181561,81.13005
2026-09-06 12:19:06,Waterlogging,CRITICAL,0.78,16.18121,81.129864
2026-09-06 12:19:07,Waterlogging,CRITICAL,0.76,16.180949,81.130309
2026-09-06 12:19:09,Waterlogging,CRITICAL,0.75,16.180949,81.130886
2026-09-06 12:19:10,Waterlogging,CRITICAL,0.75,16.180463,81.130647
2026-09-06 12:22:48,Pothole,MINOR,0.32,16.180861,81.131061
2026-09-06 12:22:49,Pothole,MODERATE,0.49,16.181153,81.129675
2026-09-06 12:22:51,Garbage,CRITICAL,0.92,16.180719,81.129581
2026-09-06 12:22:51,Pothole,CRITICAL,0.88,16.181507,81.130498
2026-09-06 12:22:53,Garbage,CRITICAL,0.92,16.181444,81.129926
2026-09-06 12:22:54,Garbage,CRITICAL,0.92,16.181005,81.130936
2026-09-06 12:22:54,Pothole,CRITICAL,0.64,16.181531,81.129937
2026-09-06 12:22:55,Garbage,CRITICAL,0.92,16.180257,81.129506
2026-09-06 12:22:55,Pothole,CRITICAL,0.91,16.180346,81.131068
2026-09-06 12:22:57,Garbage,CRITICAL,0.92,16.180776,81.130468
2026-09-06 12:22:57,Pothole,CRITICAL,0.89,16.180307,81.130144
2026-09-06 12:22:58,Garbage,CRITICAL,0.92,16.181552,81.130626
2026-09-06 12:22:58,Pothole,CRITICAL,0.91,16.180689,81.130976
2026-09-06 12:29:17,Pothole,MODERATE,0.48,16.180619,81.130152
2026-09-06 12:29:18,Pothole,CRITICAL,0.84,16.180934,81.130579
2026-09-06 12:29:18,Garbage,CRITICAL,0.92,16.180205,81.130554
2026-09-06 12:29:19,Pothole,CRITICAL,0.90,16.180174,81.129571
2026-09-06 12:29:21,Pothole,CRITICAL,0.90,16.180921,81.12997
2026-09-06 12:29:22,Pothole,CRITICAL,0.91,16.181164,81.13049
2026-09-06 12:38:36,Garbage,CRITICAL,0.75,16.18129,81.130023
2026-09-06 12:38:38,Pothole,MODERATE,0.65,16.18021,81.130206
2026-09-06 12:38:39,Pothole,CRITICAL,0.69,16.181561,81.130637
2026-09-06 12:38:39,Garbage,CRITICAL,0.92,16.181196,81.129615
2026-09-06 12:38:40,Pothole,CRITICAL,0.91,16.180421,81.130077
2026-09-06 12:38:42,Pothole,CRITICAL,0.90,16.181614,81.130268
2026-09-06 12:38:43,Pothole,CRITICAL,0.92,16.180625,81.130126
2026-09-06 12:38:44,Garbage,CRITICAL,0.76,16.180431,81.129928
2026-09-06 15:35:45,Pothole,CRITICAL,0.90,16.180836,81.129972
2026-09-06 15:35:46,Pothole,CRITICAL,0.87,16.180303,81.129697
2026-09-06 15:36:08,Garbage,CRITICAL,0.79,16.180168,81.129872
2026-09-06 15:36:11,Garbage,CRITICAL,0.74,16.180737,81.130484
2026-09-06 15:36:12,Garbage,CRITICAL,0.75,16.181606,81.13004
2026-09-06 15:36:20,Garbage,CRITICAL,0.76,16.181353,81.130123
2026-09-06 15:42:57,AP-234,Pothole,MINOR,0.42,16.180195,81.130811
2026-09-06 15:42:57,AP-234,Garbage,CRITICAL,0.92,16.180246,81.129721
2026-09-06 15:42:58,AP-234,Pothole,CRITICAL,0.88,16.180502,81.130929
2026-09-06 15:42:59,AP-234,Garbage,CRITICAL,0.80,16.180227,81.130025
2026-09-06 15:43:01,AP-234,Garbage,CRITICAL,0.92,16.181414,81.130743
2026-09-06 15:43:02,AP-234,Pothole,CRITICAL,0.79,16.18102,81.130055
2026-09-06 15:43:04,AP-234,Pothole,MINOR,0.52,16.18146,81.130558
2026-09-06 15:43:05,AP-234,Pothole,CRITICAL,0.72,16.180643,81.130308
2026-09-06 15:43:08,AP-234,Pothole,MINOR,0.42,16.181202,81.130695
2026-09-06 15:43:09,AP-234,Pothole,CRITICAL,0.81,16.18035,81.130507
2026-09-06 15:43:10,AP-234,Pothole,CRITICAL,0.84,16.180566,81.130362
2026-09-06 15:43:25,AP-234,Garbage,CRITICAL,0.90,16.180931,81.129802
2026-09-06 15:43:25,AP-234,Pothole,CRITICAL,0.73,16.181686,81.13077
2026-09-06 15:43:27,AP-234,Pothole,CRITICAL,0.86,16.181418,81.130237
2026-09-06 15:43:27,AP-234,Garbage,CRITICAL,0.92,16.180121,81.129973
2026-09-06 15:43:32,AP-234,Garbage,CRITICAL,0.76,16.180669,81.130268
2026-09-06 15:43:34,AP-234,Garbage,CRITICAL,0.75,16.181483,81.129662
2026-09-06 15:43:36,AP-234,Garbage,CRITICAL,0.75,16.180629,81.130688
2026-09-06 15:45:28,AP-234,Garbage,CRITICAL,0.92,16.180444,81.129968
2026-09-06 15:45:28,AP-234,Pothole,CRITICAL,0.83,16.181426,81.130538
2026-09-06 15:45:29,AP-234,Pothole,CRITICAL,0.87,16.180426,81.130056
2026-09-06 15:45:43,AP-234,Garbage,CRITICAL,0.92,16.181493,81.130933
2026-09-06 15:45:49,AP-234,Pothole,CRITICAL,0.84,16.180246,81.129905
2026-09-06 15:45:49,AP-234,Garbage,CRITICAL,0.83,16.180983,81.13032
2026-09-06 15:45:50,AP-234,Pothole,CRITICAL,0.75,16.180811,81.130478
2026-09-06 15:45:50,AP-234,Garbage,CRITICAL,0.75,16.180558,81.12971
2026-09-06 15:45:51,AP-234,Pothole,CRITICAL,0.87,16.181194,81.129826
2026-09-06 15:45:53,AP-234,Pothole,CRITICAL,0.83,16.181693,81.131015
2026-09-06 15:45:54,AP-234,Pothole,CRITICAL,0.78,16.18015,81.129852
2026-09-06 15:45:54,AP-234,Garbage,CRITICAL,0.77,16.181517,81.129594
2026-09-06 15:47:17,AP-234,Garbage,CRITICAL,0.74,16.180142,81.129776
2026-09-06 15:47:19,AP-234,Pothole,CRITICAL,0.77,16.180611,81.129503
2026-09-06 15:47:19,AP-234,Garbage,CRITICAL,0.92,16.180404,81.130812
2026-09-06 15:47:21,AP-234,Pothole,CRITICAL,0.82,16.181331,81.129661
2026-09-06 15:47:22,AP-234,Pothole,CRITICAL,0.85,16.181125,81.130751
2026-09-06 15:47:23,AP-234,Pothole,CRITICAL,0.59,16.181156,81.129932
2026-09-06 15:53:13,AP-234,Garbage,CRITICAL,0.92,16.181379,81.129592
2026-09-06 15:53:14,AP-234,Pothole,CRITICAL,0.52,16.181258,81.130258
2026-09-06 15:53:14,AP-234,Garbage,CRITICAL,0.92,16.181421,81.129833
2026-09-06 15:53:15,AP-234,Pothole,MINOR,0.38,16.180302,81.12978
2026-09-06 15:53:16,AP-234,Garbage,CRITICAL,0.89,16.180537,81.130739
2026-09-06 15:53:17,AP-234,Garbage,CRITICAL,0.92,16.180844,81.130363
2026-09-06 15:53:17,AP-234,Pothole,CRITICAL,0.78,16.180107,81.130444
2026-09-06 15:53:18,AP-234,Garbage,CRITICAL,0.92,16.180859,81.129815
2026-09-06 15:53:18,AP-234,Pothole,CRITICAL,0.92,16.180646,81.130838
2026-09-06 15:53:19,AP-234,Garbage,CRITICAL,0.92,16.181253,81.129703
2026-09-06 15:53:20,AP-234,Pothole,CRITICAL,0.92,16.18164,81.129764
2026-09-06 15:53:28,AP-234,Garbage,CRITICAL,0.74,16.180623,81.13036
2026-09-06 15:53:29,AP-234,Garbage,CRITICAL,0.74,16.181349,81.130359
2026-09-06 15:53:35,AP-234,Garbage,CRITICAL,0.75,16.180756,81.130736
2026-09-06 15:53:36,AP-234,Pothole,CRITICAL,0.71,16.181057,81.130299
2026-09-06 15:53:37,AP-234,Pothole,CRITICAL,0.89,16.18049,81.129639
2026-09-06 15:53:38,AP-234,Garbage,CRITICAL,0.75,16.181471,81.129862
2026-09-06 15:54:51,AP-234,Garbage,CRITICAL,0.75,16.180308,81.129814
2026-09-06 15:54:51,AP-234,Pothole,MODERATE,0.18,16.181055,81.130926
2026-09-06 15:54:52,AP-234,Garbage,CRITICAL,0.91,16.181372,81.131055
2026-09-06 15:54:52,AP-234,Pothole,CRITICAL,0.81,16.180101,81.130266
2026-09-06 15:54:53,AP-234,Garbage,CRITICAL,0.92,16.18166,81.130677
2026-09-06 15:54:54,AP-234,Pothole,CRITICAL,0.76,16.181325,81.129943
2026-09-06 15:54:54,AP-234,Garbage,CRITICAL,0.92,16.181314,81.12965
2026-09-06 15:54:55,AP-234,Pothole,CRITICAL,0.83,16.180281,81.130343
2026-09-06 15:54:56,AP-234,Garbage,CRITICAL,0.88,16.180226,81.130725
2026-09-06 15:54:56,AP-234,Pothole,CRITICAL,0.84,16.181569,81.130262
2026-09-06 15:54:57,AP-234,Garbage,CRITICAL,0.92,16.181286,81.130123
2026-09-06 15:54:57,AP-234,Pothole,CRITICAL,0.87,16.181637,81.129799
2026-09-06 15:54:58,AP-234,Garbage,CRITICAL,0.77,16.180169,81.129694
2026-09-06 15:54:59,AP-234,Pothole,CRITICAL,0.86,16.181602,81.130796
2026-09-06 15:54:59,AP-234,Garbage,CRITICAL,0.77,16.181113,81.130477
2026-09-06 15:55:00,AP-234,Pothole,CRITICAL,0.81,16.181529,81.129534
2026-09-06 15:55:01,AP-234,Garbage,CRITICAL,0.75,16.1807,81.130209
2026-09-06 15:55:01,AP-234,Pothole,CRITICAL,0.87,16.181506,81.130397
2026-09-06 15:55:02,AP-234,Garbage,CRITICAL,0.76,16.181573,81.129793
2026-09-06 15:55:03,AP-234,Pothole,CRITICAL,0.87,16.181281,81.130393
2026-09-06 15:55:04,AP-234,Garbage,CRITICAL,0.75,16.180443,81.12968
2026-09-06 15:55:04,AP-234,Pothole,CRITICAL,0.87,16.180775,81.130783
2026-09-06 15:55:05,AP-234,Garbage,CRITICAL,0.92,16.180383,81.130367
2026-09-06 15:55:05,AP-234,Pothole,CRITICAL,0.86,16.18015,81.131092
2026-09-06 15:55:06,AP-234,Garbage,CRITICAL,0.92,16.180703,81.130343
2026-09-06 15:55:09,AP-234,Garbage,CRITICAL,0.76,16.181383,81.130221
2026-09-06 15:56:13,AP-234,Pothole,MODERATE,0.27,16.181375,81.129896
2026-09-06 15:56:14,AP-234,Garbage,CRITICAL,0.76,16.181261,81.129845
2026-09-06 15:56:15,AP-234,Pothole,CRITICAL,0.86,16.180284,81.129699
2026-09-06 15:56:16,AP-234,Pothole,CRITICAL,0.86,16.180368,81.130323
2026-09-06 15:56:17,AP-234,Garbage,CRITICAL,0.92,16.18029,81.131026
2026-09-06 15:56:17,AP-234,Pothole,CRITICAL,0.86,16.181523,81.130737
2026-09-06 15:56:18,AP-234,Garbage,CRITICAL,0.92,16.180204,81.130189
2026-09-06 15:56:19,AP-234,Pothole,CRITICAL,0.81,16.181194,81.130342
2026-09-06 15:56:19,AP-234,Garbage,CRITICAL,0.81,16.181343,81.129948
2026-09-06 15:56:20,AP-234,Pothole,CRITICAL,0.76,16.180919,81.13095
2026-09-06 15:56:24,AP-234,Garbage,CRITICAL,0.75,16.181012,81.13051
2026-09-06 15:56:32,AP-234,Pothole,MINOR,0.22,16.181421,81.13097
2026-09-06 15:58:15,AP-234,Garbage,CRITICAL,0.89,16.18053,81.13067
2026-09-06 15:58:15,AP-234,Pothole,MINOR,0.28,16.180612,81.130312
2026-09-06 15:58:17,AP-234,Pothole,CRITICAL,0.85,16.180122,81.130709
2026-09-06 15:58:18,AP-234,Pothole,CRITICAL,0.88,16.180617,81.129652
2026-09-06 15:58:18,AP-234,Garbage,CRITICAL,0.92,16.180874,81.13101
2026-09-06 15:58:27,AP-234,Garbage,CRITICAL,0.81,16.1803,81.129518
2026-09-06 15:58:28,AP-234,Garbage,CRITICAL,0.92,16.18075,81.130095
2026-09-06 15:58:29,AP-234,Pothole,CRITICAL,0.19,16.18052,81.130108
2026-09-06 15:58:30,AP-234,Garbage,CRITICAL,0.92,16.180736,81.129868
2026-09-06 15:58:31,AP-234,Pothole,CRITICAL,0.83,16.181614,81.130709
2026-09-06 15:58:31,AP-234,Garbage,CRITICAL,0.92,16.180864,81.130538
2026-09-06 15:58:32,AP-234,Pothole,CRITICAL,0.82,16.180838,81.131002
2026-09-06 15:58:32,AP-234,Garbage,CRITICAL,0.92,16.181138,81.130415
2026-09-06 15:58:33,AP-234,Pothole,CRITICAL,0.87,16.18144,81.1301
2026-09-06 15:58:34,AP-234,Pothole,CRITICAL,0.87,16.181679,81.130729
2026-09-06 15:58:36,AP-234,Pothole,CRITICAL,0.76,16.180749,81.129509
2026-09-06 15:58:37,AP-234,Pothole,CRITICAL,0.87,16.180443,81.131043
2026-09-06 15:58:38,AP-234,Pothole,CRITICAL,0.85,16.180364,81.130692
2026-09-06 15:58:40,AP-234,Pothole,CRITICAL,0.85,16.180333,81.129939
2026-09-06 16:06:54,AP-234,Pothole,CRITICAL,0.21,16.181651,81.1297
2026-09-06 16:06:54,AP-234,Garbage,CRITICAL,0.75,16.180305,81.12989
2026-09-06 16:06:55,AP-234,Pothole,CRITICAL,0.86,16.181315,81.130763
2026-09-06 16:06:57,AP-234,Pothole,CRITICAL,0.87,16.180206,81.129968
2026-09-06 16:06:58,AP-234,Pothole,CRITICAL,0.85,16.180503,81.129676
2026-09-06 16:06:59,AP-234,Pothole,CRITICAL,0.86,16.180836,81.12987
2026-09-06 16:07:00,AP-234,Pothole,CRITICAL,0.86,16.180744,81.130796
2026-09-06 16:07:02,AP-234,Pothole,CRITICAL,0.86,16.180379,81.130133
2026-09-06 16:07:03,AP-234,Pothole,CRITICAL,0.87,16.181524,81.12962
2026-09-06 16:07:04,AP-234,Pothole,CRITICAL,0.86,16.180318,81.130316
2026-09-06 16:09:01,AP-234,Pothole,CRITICAL,0.86,16.180213,81.130582
2026-09-06 16:09:03,AP-234,Pothole,CRITICAL,0.86,16.181425,81.130088
2026-09-06 16:09:04,AP-234,Pothole,CRITICAL,0.83,16.180729,81.130668
2026-09-06 16:09:05,AP-234,Pothole,CRITICAL,0.85,16.180716,81.129636
2026-09-06 16:09:06,AP-234,Pothole,CRITICAL,0.83,16.180671,81.12975
2026-09-06 16:16:17,AP-234,Pothole,CRITICAL,0.72,16.181488,81.13044
2026-09-06 16:16:18,AP-234,Pothole,CRITICAL,0.88,16.180939,81.130258
2026-09-06 16:16:19,AP-234,Pothole,CRITICAL,0.87,16.181477,81.131033
2026-09-06 16:23:35,AP-234,Pothole,MODERATE,0.15,16.180406,81.130664
2026-09-06 16:23:35,AP-234,Garbage,CRITICAL,0.77,16.180187,81.131012
2026-09-06 16:23:36,AP-234,Pothole,CRITICAL,0.60,16.180645,81.129984
2026-09-06 16:23:36,AP-234,Garbage,CRITICAL,0.92,16.181305,81.130084
2026-09-06 16:23:37,AP-234,Pothole,CRITICAL,0.77,16.180143,81.130455
2026-09-06 16:24:07,AP-234,Pothole,CRITICAL,0.17,16.18049,81.130156
2026-09-06 16:29:19,AP-234,Pothole,CRITICAL,0.85,16.181624,81.129721
2026-09-06 16:29:20,AP-234,Pothole,CRITICAL,0.89,16.181054,81.130411
2026-09-06 16:29:22,AP-234,Pothole,CRITICAL,0.89,16.180811,81.129676
2026-09-06 16:29:22,AP-234,Garbage,CRITICAL,0.92,16.18152,81.12963
2026-09-06 16:29:23,AP-234,Pothole,CRITICAL,0.88,16.180548,81.129801
2026-09-06 16:29:23,AP-234,Garbage,CRITICAL,0.76,16.181177,81.1301
2026-09-06 16:29:24,AP-234,Pothole,CRITICAL,0.87,16.181169,81.130583
2026-09-06 16:29:25,AP-234,Garbage,CRITICAL,0.92,16.180901,81.129589
2026-09-06 16:32:00,AP-234,Garbage,CRITICAL,0.75,16.181411,81.129503
2026-09-06 16:32:01,AP-234,Pothole,CRITICAL,0.86,16.181309,81.130333
2026-09-06 16:32:01,AP-234,Garbage,CRITICAL,0.75,16.180698,81.130321
2026-09-06 16:32:02,AP-234,Pothole,CRITICAL,0.86,16.180163,81.13071
2026-09-06 16:32:03,AP-234,Garbage,CRITICAL,0.74,16.180897,81.130927
2026-09-06 16:32:04,AP-234,Pothole,CRITICAL,0.90,16.181098,81.129632
2026-09-06 16:32:05,AP-234,Garbage,CRITICAL,0.74,16.180483,81.130285
2026-09-06 16:32:05,AP-234,Pothole,CRITICAL,0.79,16.180703,81.130786
2026-09-06 16:32:06,AP-234,Garbage,CRITICAL,0.74,16.181035,81.130122
2026-09-06 16:32:06,AP-234,Pothole,CRITICAL,0.89,16.18048,81.130431
2026-09-06 16:32:07,AP-234,Garbage,CRITICAL,0.74,16.181358,81.130516
2026-09-06 16:32:08,AP-234,Pothole,CRITICAL,0.85,16.180644,81.130402
2026-09-06 16:32:09,AP-234,Garbage,CRITICAL,0.75,16.180817,81.130304
2026-09-06 16:32:09,AP-234,Pothole,CRITICAL,0.82,16.180626,81.129676
2026-09-06 16:32:10,AP-234,Garbage,CRITICAL,0.92,16.181352,81.13061
2026-09-06 16:32:10,AP-234,Pothole,CRITICAL,0.90,16.180744,81.130972
2026-09-06 16:32:11,AP-234,Garbage,CRITICAL,0.92,16.180531,81.129901
2026-09-06 16:32:12,AP-234,Pothole,CRITICAL,0.90,16.181558,81.130363
2026-09-06 16:32:13,AP-234,Garbage,CRITICAL,0.92,16.180687,81.130333
2026-09-06 16:32:13,AP-234,Pothole,CRITICAL,0.82,16.181544,81.130198
2026-09-06 16:32:14,AP-234,Garbage,CRITICAL,0.92,16.181563,81.1301
2026-09-06 16:32:14,AP-234,Pothole,CRITICAL,0.90,16.18106,81.129837
2026-09-06 16:32:15,AP-234,Garbage,CRITICAL,0.87,16.181167,81.13104
2026-09-06 16:32:16,AP-234,Pothole,CRITICAL,0.90,16.181434,81.130853
2026-09-06 16:32:17,AP-234,Garbage,CRITICAL,0.89,16.180901,81.129898
2026-09-06 16:32:17,AP-234,Pothole,CRITICAL,0.90,16.181148,81.130062
2026-09-06 16:34:48,AP-234,Garbage,CRITICAL,0.92,16.180498,81.130622
2026-09-06 16:34:49,AP-234,Garbage,CRITICAL,0.92,16.181137,81.129899
2026-09-06 16:34:50,AP-234,Pothole,CRITICAL,0.78,16.180321,81.130013
2026-09-06 16:34:51,AP-234,Pothole,MINOR,0.18,16.181507,81.130854
2026-09-06 16:34:53,AP-234,Pothole,MINOR,0.25,16.181341,81.130677
2026-09-06 16:34:54,AP-234,Pothole,MINOR,0.16,16.180223,81.130226
2026-09-06 16:34:58,AP-234,Pothole,MODERATE,0.17,16.180984,81.130699
2026-09-06 16:35:00,AP-234,Pothole,CRITICAL,0.78,16.180345,81.130361
2026-09-06 16:35:01,AP-234,Garbage,CRITICAL,0.84,16.180279,81.130348
2026-09-06 16:42:32,AP-234,Pothole,MINOR,0.24,16.180601,81.130533
2026-09-06 16:42:34,AP-234,Pothole,CRITICAL,0.78,16.180903,81.129881
2026-09-06 16:42:35,AP-234,Pothole,CRITICAL,0.76,16.180876,81.130252
2026-09-06 16:42:36,AP-234,Garbage,CRITICAL,0.76,16.18057,81.129632
2026-09-06 16:42:37,AP-234,Garbage,CRITICAL,0.75,16.181638,81.13032
2026-09-06 16:42:48,AP-234,Garbage,CRITICAL,0.74,16.180895,81.130826
2026-09-06 16:42:56,AP-234,Garbage,CRITICAL,0.78,16.181011,81.130428
2026-09-06 16:42:57,AP-234,Garbage,CRITICAL,0.79,16.181566,81.130087
2026-09-06 16:42:59,AP-234,Garbage,CRITICAL,0.92,16.180733,81.130382
2026-09-06 16:43:01,AP-234,Garbage,CRITICAL,0.76,16.180903,81.12981
2026-09-06 16:43:02,AP-234,Garbage,CRITICAL,0.76,16.180404,81.130885
2026-09-06 19:10:56,AP-234,Pothole,MINOR,0.15,16.180687,81.129757
2026-09-06 19:10:57,AP-234,Pothole,MODERATE,0.19,16.180407,81.131082
2026-09-06 19:10:58,AP-234,Garbage,CRITICAL,0.74,16.181018,81.130299
2026-09-06 19:10:58,AP-234,Pothole,CRITICAL,0.88,16.180542,81.130264
2026-09-06 19:11:00,AP-234,Pothole,CRITICAL,0.89,16.180378,81.130026
2026-09-06 19:11:01,AP-234,Garbage,CRITICAL,0.92,16.180634,81.130921
2026-09-06 19:13:50,AP-234,Pothole,CRITICAL,0.72,16.180852,81.130598
2026-09-06 19:13:51,AP-234,Pothole,CRITICAL,0.87,16.181225,81.130166
2026-09-06 19:13:53,AP-234,Pothole,MODERATE,0.31,16.180244,81.13009
2026-09-06 19:13:54,AP-234,Pothole,CRITICAL,0.88,16.181059,81.129975
2026-09-06 19:13:54,AP-234,Garbage,CRITICAL,0.75,16.181227,81.129696
2026-09-06 19:13:55,AP-234,Pothole,CRITICAL,0.88,16.18084,81.130585
2026-09-06 19:13:55,AP-234,Garbage,CRITICAL,0.81,16.181114,81.130902
2026-09-06 19:14:31,AP-234,Garbage,CRITICAL,0.74,16.180784,81.129854
2026-09-06 19:14:33,AP-234,Garbage,CRITICAL,0.86,16.180697,81.12982
2026-09-06 19:14:33,AP-234,Pothole,CRITICAL,0.38,16.18126,81.130129
2026-09-06 19:14:34,AP-234,Garbage,CRITICAL,0.75,16.181069,81.130099
2026-09-06 19:14:38,AP-234,Garbage,CRITICAL,0.74,16.180963,81.131091
2026-09-06 19:18:59,AP-234,Garbage,CRITICAL,0.85,16.18122,81.12966
2026-09-06 19:19:00,AP-234,Garbage,CRITICAL,0.82,16.18048,81.130833
2026-09-06 19:19:01,AP-234,Garbage,CRITICAL,0.82,16.180742,81.129581
2026-09-06 19:19:03,AP-234,Garbage,CRITICAL,0.81,16.180374,81.129747
2026-09-06 19:19:04,AP-234,Garbage,CRITICAL,0.81,16.180155,81.130075
2026-09-06 19:19:05,AP-234,Garbage,CRITICAL,0.80,16.181084,81.130363
2026-09-06 19:19:11,AP-234,Pothole,MODERATE,0.27,16.181048,81.130078
2026-09-06 19:19:12,AP-234,Pothole,CRITICAL,0.83,16.180591,81.130667
2026-09-06 19:19:12,AP-234,Garbage,CRITICAL,0.77,16.181412,81.129593
2026-09-06 19:20:03,AP-234,Garbage,CRITICAL,0.81,16.180591,81.130188
2026-09-06 19:20:04,AP-234,Garbage,CRITICAL,0.79,16.181446,81.131019
2026-09-06 19:23:51,AP-234,Garbage,CRITICAL,0.76,16.181646,81.130296
2026-09-06 19:23:52,AP-234,Pothole,CRITICAL,0.79,16.181291,81.130816
2026-09-06 19:23:53,AP-234,Garbage,CRITICAL,0.81,16.18024,81.130342
2026-09-06 19:23:53,AP-234,Pothole,CRITICAL,0.85,16.180389,81.129684
2026-09-06 19:24:00,AP-234,Garbage,CRITICAL,0.74,16.180147,81.129512
2026-09-06 19:24:01,AP-234,Garbage,CRITICAL,0.92,16.180598,81.130366
2026-09-06 19:24:02,AP-234,Garbage,CRITICAL,0.92,16.180557,81.130312
2026-09-06 19:24:03,AP-234,Garbage,CRITICAL,0.92,16.180142,81.130868
2026-09-06 19:24:05,AP-234,Garbage,CRITICAL,0.91,16.180247,81.129708
2026-09-06 19:24:06,AP-234,Garbage,CRITICAL,0.88,16.180649,81.130334
